date,state,county,categoryName,visitIndex,visitIndexOver65,visitIndexUnder65,rank
2020-03-13,California,San Bernardino County,Travel & Transport,86,78,86,22
2020-03-13,California,San Bernardino County,Hotel,86,83,86,23
2020-03-13,California,San Bernardino County,Residences,86,72,86,24
2020-03-13,California,San Bernardino County,Airport,80,61,81,25
2020-03-13,California,San Bernardino County,Sports,62,45,62,26
2020-03-13,California,San Bernardino County,Alcohol,91,,90,27
2020-03-13,California,San Bernardino County,Skiing,86,,87,28
2020-03-13,California,Solano County,Food,100,96,100,1
2020-03-13,California,Solano County,Shops & Services,103,100,103,2
2020-03-13,California,Solano County,Grocery,140,141,140,3
2020-03-13,California,Solano County,Outdoors & Recreation,103,108,103,4
2020-03-13,California,Solano County,School,108,95,108,5
2020-03-13,California,Solano County,Fast Food Restaurants,91,100,90,6
2020-03-13,California,Solano County,Gas Stations,100,89,100,7
2020-03-13,California,Solano County,Professional & Other Places,111,83,112,8
2020-03-13,California,Solano County,Medical,88,96,87,9
2020-03-13,California,Solano County,Big Box Stores,119,,120,10
2020-03-13,California,Solano County,Nightlife Spots,100,,100,11
2020-03-13,California,Solano County,Convenience Store,113,,115,12
2020-03-13,California,Solano County,Government,99,,100,13
2020-03-13,California,Solano County,Hardware Stores,117,,120,14
2020-03-13,California,Solano County,Arts & Entertainment,109,,110,15
2020-03-13,California,Solano County,Fitness Center,101,,102,16
2020-03-13,California,Solano County,Drug Store,136,,135,17
2020-03-13,California,Solano County,Banks,115,,116,18
2020-03-13,California,Solano County,Residences,116,,115,19
2020-03-13,California,Solano County,Office,112,,111,20
2020-03-13,California,Solano County,Sports,95,120,93,21
2020-03-13,California,Mono County,Skiing,89,,90,1
2020-03-13,California,Monterey County,Food,93,87,93,1
2020-03-13,California,Monterey County,Shops & Services,101,80,102,2
2020-03-13,California,Monterey County,Grocery,152,126,154,3
2020-03-13,California,Monterey County,Outdoors & Recreation,100,75,102,4
2020-03-13,California,Monterey County,School,97,84,98,5
2020-03-13,California,Monterey County,Hotel,86,82,86,6
2020-03-13,California,Monterey County,Gas Stations,104,84,105,7
2020-03-13,California,Monterey County,Professional & Other Places,102,93,103,8
2020-03-13,California,Monterey County,Medical,88,97,88,9
2020-03-13,California,Monterey County,Fast Food Restaurants,92,91,92,10
2020-03-13,California,Monterey County,Big Box Stores,126,174,124,11
2020-03-13,California,Monterey County,Nightlife Spots,107,100,108,12
2020-03-13,California,Monterey County,Colleges & Universities,87,167,85,13
2020-03-13,California,Monterey County,Government,102,,102,14
2020-03-13,California,Monterey County,Arts & Entertainment,74,78,74,15
2020-03-13,California,Monterey County,Convenience Store,96,,96,16
2020-03-13,California,Monterey County,Drug Store,108,106,108,17
2020-03-13,California,Monterey County,Sports,62,43,65,18
2020-03-13,California,Monterey County,Beach,83,77,84,19
2020-03-13,California,Monterey County,Travel & Transport,86,,87,20
2020-03-13,California,Shasta County,Food,100,92,100,1
2020-03-13,California,Shasta County,Shops & Services,93,91,93,2
2020-03-13,California,Shasta County,Grocery,116,119,116,3
2020-03-13,California,Shasta County,Gas Stations,94,,95,4
2020-03-13,California,Shasta County,Outdoors & Recreation,101,97,101,5
2020-03-13,California,Shasta County,Fast Food Restaurants,121,,120,6
2020-03-13,California,Shasta County,Medical,106,122,104,7
2020-03-13,California,Shasta County,Big Box Stores,103,138,101,8
2020-03-13,California,Shasta County,School,100,,102,9
2020-03-13,California,Shasta County,Arts & Entertainment,147,,152,10
2020-03-13,California,Placer County,Shops & Services,99,92,99,1
2020-03-13,California,Placer County,Food,93,80,94,2
2020-03-13,California,Placer County,Grocery,123,113,123,3
2020-03-13,California,Placer County,Outdoors & Recreation,107,96,108,4
2020-03-13,California,Placer County,Medical,87,76,88,5
2020-03-13,California,Placer County,School,97,108,97,6
2020-03-13,California,Placer County,Gas Stations,109,120,108,7
2020-03-13,California,Placer County,Nightlife Spots,104,95,104,8
2020-03-13,California,Placer County,Big Box Stores,110,117,110,9
2020-03-13,California,Placer County,Fast Food Restaurants,99,110,99,10
2020-03-13,California,Placer County,Skiing,70,,71,11
2020-03-13,California,Placer County,Professional & Other Places,104,81,105,12
2020-03-13,California,Placer County,Arts & Entertainment,84,,85,13
2020-03-13,California,Placer County,Sports,99,113,97,14
2020-03-13,California,Placer County,Residences,106,87,107,15
2020-03-13,California,Placer County,Hardware Stores,111,116,111,16
2020-03-13,California,Placer County,Convenience Store,113,,114,17
2020-03-13,California,Placer County,Fitness Center,88,,88,18
2020-03-13,California,Placer County,Hotel,96,,97,19
2020-03-13,California,Placer County,Drug Store,103,105,103,20
2020-03-13,California,Placer County,Government,92,,89,21
2020-03-13,California,Placer County,Colleges & Universities,79,,80,22
2020-03-13,California,Placer County,Office,104,,105,23
2020-03-13,California,San Francisco County,Food,69,70,69,1
2020-03-13,California,San Francisco County,Shops & Services,74,79,74,2
2020-03-13,California,San Francisco County,Outdoors & Recreation,89,87,89,3
2020-03-13,California,San Francisco County,Grocery,137,109,139,4
2020-03-13,California,San Francisco County,Nightlife Spots,59,74,59,5
2020-03-13,California,San Francisco County,Office,40,54,40,6
2020-03-13,California,San Francisco County,Fitness Center,69,63,69,7
2020-03-13,California,San Francisco County,Arts & Entertainment,49,36,49,8
2020-03-13,California,San Francisco County,Medical,80,75,81,9
2020-03-13,California,San Francisco County,Hotel,50,42,50,10
2020-03-13,California,San Francisco County,Professional & Other Places,57,62,57,11
2020-03-13,California,San Francisco County,Travel & Transport,63,66,63,12
2020-03-13,California,San Francisco County,Residences,76,,77,13
2020-03-13,California,San Francisco County,Colleges & Universities,59,,59,14
2020-03-13,California,San Francisco County,Bus,73,77,73,15
2020-03-13,California,San Francisco County,Drug Store,95,100,95,16
2020-03-13,California,San Francisco County,School,75,,76,17
2020-03-13,California,San Francisco County,Government,76,,77,18
2020-03-13,California,San Francisco County,Metro Stations,44,,44,19
2020-03-13,California,San Francisco County,Gas Stations,95,,96,20
2020-03-13,California,San Francisco County,Convenience Store,74,,74,21
2020-03-13,California,San Francisco County,Light Rail Stations,64,,64,22
2020-03-13,California,San Francisco County,Banks,88,,87,23
2020-03-13,California,San Francisco County,Sports,86,,85,24
2020-03-13,California,San Francisco County,Big Box Stores,103,,103,25
2020-03-13,California,San Francisco County,Fast Food Restaurants,69,,69,26
2020-03-13,California,San Francisco County,Beach,104,,107,27
2020-03-13,California,San Francisco County,Alcohol,75,,76,28
2020-03-13,California,El Dorado County,Food,103,106,103,1
2020-03-13,California,El Dorado County,Grocery,138,134,139,2
2020-03-13,California,El Dorado County,Outdoors & Recreation,113,91,114,3
2020-03-13,California,El Dorado County,Shops & Services,106,89,107,4
2020-03-13,California,El Dorado County,Nightlife Spots,106,,108,5
2020-03-13,California,El Dorado County,Hotel,116,,118,6
2020-03-13,California,El Dorado County,Gas Stations,109,,109,7
2020-03-13,California,El Dorado County,School,95,,94,8
2020-03-13,California,El Dorado County,Professional & Other Places,115,,117,9
2020-03-13,California,El Dorado County,Arts & Entertainment,126,,129,10
2020-03-13,California,El Dorado County,Skiing,73,,73,11
2020-03-13,California,Orange County,Shops & Services,97,83,97,1
2020-03-13,California,Orange County,Food,87,74,88,2
2020-03-13,California,Orange County,Grocery,155,136,156,3
2020-03-13,California,Orange County,Arts & Entertainment,76,71,76,4
2020-03-13,California,Orange County,Outdoors & Recreation,71,60,72,5
2020-03-13,California,Orange County,Fast Food Restaurants,95,88,96,6
2020-03-13,California,Orange County,School,87,76,87,7
2020-03-13,California,Orange County,Medical,88,72,89,8
2020-03-13,California,Orange County,Big Box Stores,141,124,142,9
2020-03-13,California,Orange County,Gas Stations,94,85,94,10
2020-03-13,California,Orange County,Hotel,74,65,74,11
2020-03-13,California,Orange County,Professional & Other Places,74,70,75,12
2020-03-13,California,Orange County,Office,81,76,81,13
2020-03-13,California,Orange County,Nightlife Spots,86,76,86,14
2020-03-13,California,Orange County,Fitness Center,80,73,80,15
2020-03-13,California,Orange County,Drug Store,127,111,128,16
2020-03-13,California,Orange County,Residences,86,69,86,17
2020-03-13,California,Orange County,Colleges & Universities,62,63,62,18
2020-03-13,California,Orange County,Banks,101,95,102,19
2020-03-13,California,Orange County,Convenience Store,90,83,90,20
2020-03-13,California,Orange County,Hardware Stores,110,95,111,21
2020-03-13,California,Orange County,Discount Stores,122,97,123,22
2020-03-13,California,Orange County,Government,89,63,89,23
2020-03-13,California,Orange County,Travel & Transport,79,70,79,24
2020-03-13,California,Orange County,Sports,67,53,68,25
2020-03-13,California,Orange County,Airport,60,35,61,26
2020-03-13,California,Orange County,Beach,69,53,71,27
2020-03-13,California,Orange County,Alcohol,109,103,109,28
2020-03-13,California,Orange County,Bus,89,,89,29
2020-03-13,California,Colusa County,Food,118,,119,1
2020-03-13,California,San Joaquin County,Food,95,95,95,1
2020-03-13,California,San Joaquin County,Shops & Services,102,92,102,2
2020-03-13,California,San Joaquin County,Grocery,136,120,137,3
2020-03-13,California,San Joaquin County,School,85,94,85,4
2020-03-13,California,San Joaquin County,Professional & Other Places,109,115,108,5
2020-03-13,California,San Joaquin County,Outdoors & Recreation,100,84,101,6
2020-03-13,California,San Joaquin County,Fast Food Restaurants,93,85,93,7
2020-03-13,California,San Joaquin County,Gas Stations,91,87,92,8
2020-03-13,California,San Joaquin County,Medical,95,96,95,9
2020-03-13,California,San Joaquin County,Big Box Stores,114,88,115,10
2020-03-13,California,San Joaquin County,Fitness Center,109,87,110,11
2020-03-13,California,San Joaquin County,Nightlife Spots,97,85,98,12
2020-03-13,California,San Joaquin County,Drug Store,107,101,108,13
2020-03-13,California,San Joaquin County,Hardware Stores,133,106,135,14
2020-03-13,California,San Joaquin County,Convenience Store,103,142,101,15
2020-03-13,California,San Joaquin County,Colleges & Universities,82,,82,16
2020-03-13,California,San Joaquin County,Office,99,,99,17
2020-03-13,California,San Joaquin County,Sports,101,,104,18
2020-03-13,California,San Joaquin County,Banks,79,100,78,19
2020-03-13,California,San Joaquin County,Residences,111,,112,20
2020-03-13,California,San Joaquin County,Arts & Entertainment,81,,81,21
2020-03-13,California,San Joaquin County,Discount Stores,111,,111,22
2020-03-13,California,San Joaquin County,Government,85,,86,23
2020-03-13,California,San Joaquin County,Travel & Transport,92,,93,24
2020-03-13,California,San Joaquin County,Hotel,92,,90,25
2020-03-13,California,Kings County,Food,114,118,114,1
2020-03-13,California,Kings County,Shops & Services,122,102,122,2
2020-03-13,California,Kings County,Gas Stations,104,,105,3
2020-03-13,California,Kings County,Grocery,142,,141,4
2020-03-13,California,Kings County,Professional & Other Places,108,,108,5
2020-03-13,California,Kings County,Arts & Entertainment,102,,102,6
2020-03-13,California,Kings County,Discount Stores,150,,149,7
2020-03-13,California,Kings County,Outdoors & Recreation,110,,110,8
2020-03-13,California,Kings County,Government,124,,123,9
2020-03-13,California,Kings County,Big Box Stores,116,,116,10
2020-03-13,California,Kings County,School,96,,97,11
2020-03-13,California,Kings County,Fast Food Restaurants,84,,84,12
2020-03-13,California,Kings County,Medical,109,,110,13
2020-03-13,California,Kings County,Convenience Store,134,,134,14
2020-03-13,California,Stanislaus County,Food,106,92,107,1
2020-03-13,California,Stanislaus County,Shops & Services,109,102,109,2
2020-03-13,California,Stanislaus County,Grocery,135,116,136,3
2020-03-13,California,Stanislaus County,Fast Food Restaurants,102,105,102,4
2020-03-13,California,Stanislaus County,School,107,100,107,5
2020-03-13,California,Stanislaus County,Outdoors & Recreation,107,104,108,6
2020-03-13,California,Stanislaus County,Medical,96,86,97,7
2020-03-13,California,Stanislaus County,Big Box Stores,122,98,122,8
2020-03-13,California,Stanislaus County,Gas Stations,101,88,102,9
2020-03-13,California,Stanislaus County,Nightlife Spots,107,92,108,10
2020-03-13,California,Stanislaus County,Professional & Other Places,93,70,95,11
2020-03-13,California,Stanislaus County,Convenience Store,108,121,108,12
2020-03-13,California,Stanislaus County,Drug Store,109,99,110,13
2020-03-13,California,Stanislaus County,Arts & Entertainment,104,,104,14
2020-03-13,California,Stanislaus County,Colleges & Universities,98,,99,15
2020-03-13,California,Stanislaus County,Discount Stores,115,,115,16
2020-03-13,California,Stanislaus County,Government,113,,113,17
2020-03-13,California,Stanislaus County,Hardware Stores,134,129,134,18
2020-03-13,California,Stanislaus County,Fitness Center,91,,91,19
2020-03-13,California,Stanislaus County,Banks,102,,103,20
2020-03-13,California,Stanislaus County,Sports,91,,91,21
2020-03-13,California,Stanislaus County,Hotel,94,,95,22
2020-03-13,California,Stanislaus County,Office,105,,105,23
2020-03-13,California,Stanislaus County,Residences,104,,104,24
2020-03-13,California,Madera County,Food,107,106,107,1
2020-03-13,California,Madera County,Gas Stations,92,78,93,2
2020-03-13,California,Madera County,Shops & Services,99,,100,3
2020-03-13,California,Madera County,Grocery,123,126,123,4
2020-03-13,California,Madera County,School,109,,108,5
2020-03-13,California,Madera County,Fast Food Restaurants,107,,106,6
2020-03-13,California,Madera County,Medical,103,,103,7
2020-03-13,California,Madera County,Outdoors & Recreation,127,,128,8
2020-03-13,California,Madera County,Arts & Entertainment,108,,109,9
2020-03-13,California,Imperial County,Shops & Services,103,76,104,1
2020-03-13,California,Imperial County,Food,87,83,87,2
2020-03-13,California,Imperial County,Grocery,151,,153,3
2020-03-13,California,Imperial County,Big Box Stores,118,145,117,4
2020-03-13,California,Imperial County,Gas Stations,85,,86,5
2020-03-13,California,Imperial County,School,88,,88,6
2020-03-13,California,Imperial County,Fast Food Restaurants,91,,90,7
2020-03-13,California,Imperial County,Outdoors & Recreation,54,,54,8
2020-03-13,California,Imperial County,Government,99,,101,9
2020-03-13,California,Imperial County,Professional & Other Places,87,,88,10
2020-03-13,California,Imperial County,Medical,82,,83,11
2020-03-13,California,Imperial County,Convenience Store,97,,97,12
2020-03-13,California,Yuba County,Food,100,,101,1
2020-03-13,California,Yuba County,Gas Stations,105,,105,2
2020-03-13,California,Butte County,Shops & Services,107,99,107,1
